text,ratings.overall
"['say', ' ', 'perfect', 'moment', 'check', 'great', 'location', 'great', 'staff', 'beautiful', 'room', 'loved']",5.0
"['2', 'block', 'subwaydupont', 'circle', 'lot', 'lunch', 'dinning', 'option', 'around', 'room', 'big', 'enough']",4.0
"['dirty', 'dated', 'noisy', 'room', '\n', 'hear', 'next', 'room', 'showering', 'chipped', 'paint', 'door', 'baseboard', 'dissapointing']",3.0
"['dog', 'allowed', '\n', 'friendly', 'staff', '\n', 'free', 'wifi', '\n', 'breakfast', 'excellent', '\n', 'amazing', 'location', '\n', 'great', 'room', '\n', 'awesome', 'value', '\n', 'simply', 'best']",5.0
"['great', 'hotel', 'stylish', 'sleek', 'crafty', 'stellar', 'staff', 'notably', 'nick', 'work', 'front', 'desk', 'ca', 'nt', 'recommend', 'place', 'enough']",5.0
"['great', 'hotel', 'good', 'location', 'fantastic', 'staff', 'big', 'well', 'furnished', 'room', 'free', 'wifi']",5.0
"['great', 'service', 'great', 'location', 'staff', 'work', 'hard', 'please']",5.0
"['comfortable', 'stay', 'ask', 'room', 'away', 'elevator']",4.0
"['stayed', 'several', 'time', 'impressed', 'overall', 'excellence', 'visitan', 'excellent', 'value', 'every', 'respect', '\n', 'martin', 'rosen']",5.0
"['stayed', 'last', 'summer', 'excellent', 'staff', 'helpfull', 'clean', 'spacious', 'room', 'excellent', 'location', 'highly', 'recommend']",5.0
"['staff', 'make', 'stay', 'washington', 'pleasant', 'one']",5.0
"['funky', 'overthetop', 'beautiful', 'artistic', 'touch', 'huge', 'room', 'well', 'equipped', 'bathroom', 'great', 'bar', 'great', 'breakfast', 'urbana', 'restaurant']",5.0
"['nice', 'decor', ' ', 'clean', ' ', 'great', 'location', 'dc', 'lot', 'restaurant', 'sightseeing', ' ', 'shopping', 'nearby']",4.0
"['best', 'thing', 'stay', 'wonderful', 'bedit', 'sooo', 'comfortable', 'thanks', 'staff', 'making', 'u', 'feel', 'welcome']",4.0
"['wonderful', 'hotel', 'attentive', 'staff', 'nice', 'room', 'good', 'breakfast']",4.0
"['enjoyed', 'hotel', 'pretty', 'service', 'good', 'little', 'pricey', 'though']",5.0
"['great', 'hotel', 'clean', 'nice', 'room', 'good', 'concept', 'got', 'motion', 'room', 'enjoyed', 'room', 'bike', 'gigi', 'bath', 'every', 'day', 'recomend', 'place']",4.0
"['loved', 'complimentary', 'wine', 'hour', 'comfortable', 'bed', 'aveda', 'product']",5.0
"['entire', 'staff', 'amazing', 'room', 'great', 'fantastic', 'location', 'dining', 'expect', 'lot', 'kimpton', 'property', 'exeeded', 'expectation']",5.0
"['great', 'hotelstaff', 'gym', 'location', 'happy', 'hourit']",5.0
"['one', 'largest', 'coolest', 'hotel', 'room', 'stayed', 'across', 'u', 'great', 'value', 'location', 'dc']",5.0
"['stayed', 'many', 'time', 'wonderful', 'amenity', 'pet', 'friendly', 'delightful', 'efficient', 'staff', 'anything', 'accomodate']",5.0
"['great', 'hotel', 'great', 'location', 'nice', 'wine', 'happy', 'hour']",4.0
"['palomar', 'great', 'enjoyed', 'wine', 'hour', 'experience', 'well', 'friendly', 'staff', 'room', 'comfortable', 'great', 'time']",5.0
"['awesome', 'hotel', 'staff', 'really', 'friendly', 'well', 'located', 'price', 'high', 'get', 'good', 'deal', 'u', 'priceline', 'name', 'price']",5.0
"['clean', 'room', 'friendly', 'staff', 'nice', 'looking', 'pool', 'though', 'nt', 'go', 'great', 'location', 'complimentary', 'wine', 'tasting', 'could', 'want']",5.0
"['room', 'ok', 'service', 'average', 'nt', 'get', 'expectedgood', 'location']",2.0
"['perfect', 'location', 'great', 'nearby', 'restaurant', 'easy', 'access', 'metro', 'good', 'value', 'friendly', 'staff', 'nt', 'miss', 'phillips', 'museum']",5.0
"['clean', 'comfortable', 'hotel', 'close', 'metro', 'nice', 'friendly', 'bar', 'happy', 'hour', '4', ' ', '7', 'complaint', 'whatsoever']",4.0
"['wonderful', 'pet', 'great', 'service', 'location']",5.0
"['fantastic', 'hotel', 'beautiful', 'ideal', 'location', 'wine', 'reception', 'every', 'night', 'gorgeous', 'room', 'best', 'hotel', 'stayed', 'long', 'time']",5.0
"['beautiful', 'hotel', 'loved', 'decor', 'room', 'large', 'comfortable', 'lot', 'nice', 'little', 'extra']",5.0
"['fun', 'place', 'stay', 'accesible', 'public', 'transportation', 'cool', 'part', 'dc']",5.0
"['flawless', 'comfort', 'service', 'uncompromising', 'elegance', 'perfect', 'location']",5.0
"['stayed', 'valentine', 'day', 'nice', 'property', 'room', 'room', 'service', 'prompt']",4.0
"['hotel', 'location', 'elegance', 'history', 'service', 'importantly', 'make', 'feel', 'important', 'president']",5.0
"['beautiful', 'hotel', 'great', 'location', 'wonderful', 'friendly', 'service', 'would', 'look', 'stay']",5.0
"['luxury', 'hotel', 'need', 'take', 'lesson', 'staff', 'hayadams']",5.0
"['spent', 'one', 'night', ' ', 'everything', 'went', 'well', 'staff', 'friendly', 'hotel', 'room', 'clean', 'nicely', 'furnished', 'quiet', 'view']",4.0
"['truly', 'luxurious', 'hotel', 'ooze', 'character', 'sublime', 'staff']",5.0
"['absolutely', 'best', 'hotel', 'wonderful', 'people', 'friendly', 'helpful', 'make', 'feel', 'place']",5.0
"['beautiful', 'interior', 'great', 'service', 'perfect', 'location', '5', 'star', '\n', 'free', 'wifi']",5.0
"['best', 'location', 'town', 'room', 'older', 'side', 'comfy']",3.0
"['best', 'ever', 'hotel', 'stayed', 'luxury', 'elegent', 'language', 'spoken', 'staff', 'excellent', 'perfect', 'location', 'white', 'house']",5.0
"['elegant', 'quietgreat', 'retreat', 'dynamism', 'dc']",5.0
"['perfect', 'every', 'way', 'definitely', 'would', 'stay']",5.0
